"ShipmentID";"SPID";"PID";"GID";"Shipdate";"Amount";"Boxes";"Order_Status"
"S00131838";"SP22";"P06";"G1";"2023-09-20";5571;558;"Delivered"
"S00131839";"SP22";"P06";"G1";"2024-09-13";8915;1274;"Delivered"
"S00131845";"SP22";"P06";"G4";"2024-06-11";5447;779;"Delivered"
"S00131851";"SP22";"P06";"G6";"2025-02-28";2376;238;"Shipped"
"S00131853";"SP22";"P06";"G1";"2024-02-14";11032;1003;"Delivered"
"S00131854";"SP22";"P06";"G1";"2024-12-24";20795;1486;"Delivered"
"S00131870";"SP22";"P06";"G2";"2024-12-13";4088;372;"Delivered"
"S00131879";"SP22";"P06";"G6";"2024-09-10";4565;352;"Delivered"
"S00131888";"SP22";"P19";"G4";"2023-12-20";4644;245;"Delivered"
"S00131893";"SP22";"P19";"G6";"2023-12-28";5254;277;"Delivered"
"S00131894";"SP22";"P19";"G1";"2023-10-31";10022;502;"Delivered"
"S00131895";"SP22";"P19";"G1";"2024-05-14";171;8;"Delivered"
"S00131896";"SP22";"P19";"G1";"2024-11-01";5243;202;"Delivered"
"S00131898";"SP22";"P19";"G2";"2024-02-21";7738;387;"Delivered"
"S00131902";"SP22";"P19";"G4";"2023-05-05";6320;317;"Delivered"
"S00131929";"SP22";"P19";"G4";"2023-12-04";5672;299;"Delivered"
"S00131940";"SP22";"P19";"G2";"2023-08-02";8246;359;"Delivered"
"S00131954";"SP22";"P15";"G2";"2023-01-06";9518;952;"Delivered"
"S00131955";"SP22";"P15";"G2";"2023-12-14";3139;197;"Delivered"
"S00131969";"SP22";"P15";"G2";"2025-01-03";1265;98;"Shipped"
"S00131980";"SP22";"P15";"G1";"2023-02-28";839;70;"Delivered"
"S00131996";"SP22";"P15";"G2";"2024-09-26";6649;605;"Delivered"
"S00132003";"SP22";"P15";"G5";"2024-12-23";8435;563;"Delivered"
"S00132031";"SP22";"P11";"G5";"2023-11-28";3022;252;"Delivered"
"S00132044";"SP22";"P11";"G5";"2024-11-26";916;71;"Delivered"
"S00132053";"SP22";"P11";"G2";"2023-11-27";11239;1022;"Delivered"
"S00132058";"SP22";"P11";"G5";"2023-06-05";4847;693;"Delivered"
"S00132068";"SP22";"P11";"G3";"2024-12-09";9396;723;"Delivered"
"S00132080";"SP22";"P10";"G2";"2023-06-19";5438;389;"Delivered"
"S00132081";"SP22";"P10";"G2";"2023-12-14";8723;624;"Delivered"
"S00132090";"SP22";"P10";"G1";"2023-08-10";4154;277;"Delivered"
"S00132091";"SP22";"P10";"G1";"2024-09-25";3879;278;"Delivered"
"S00132092";"SP22";"P10";"G1";"2023-08-23";6154;362;"Delivered"
"S00132099";"SP22";"P10";"G4";"2023-02-21";5063;422;"Delivered"
"S00132114";"SP22";"P10";"G5";"2024-10-28";3724;196;"Cancelled"
"S00132151";"SP22";"P04";"G2";"2024-06-17";4455;179;"Delivered"
"S00132152";"SP22";"P04";"G3";"2023-02-24";15563;677;"Delivered"
"S00132159";"SP22";"P04";"G6";"2024-06-25";11063;443;"Delivered"
"S00132165";"SP22";"P04";"G2";"2024-12-04";5864;255;"Delivered"
"S00132168";"SP22";"P04";"G4";"2023-07-03";11009;459;"Delivered"
"S00132169";"SP22";"P04";"G4";"2024-06-12";5598;224;"Delivered"
"S00132182";"SP22";"P16";"G4";"2025-01-03";1773;66;"Shipped"
"S00132185";"SP22";"P16";"G5";"2024-05-20";1447;54;"Delivered"
"S00132192";"SP22";"P16";"G2";"2023-01-16";3726;144;"Delivered"
"S00132197";"SP22";"P16";"G4";"2023-06-13";774;33;"Delivered"
"S00132215";"SP22";"P16";"G6";"2024-03-29";12024;501;"Delivered"
"S00132225";"SP22";"P16";"G4";"2025-03-11";4921;224;"Placed"
"S00132235";"SP22";"P16";"G2";"2024-07-01";7164;287;"Delivered"
"S00132236";"SP22";"P16";"G3";"2024-11-22";1123;57;"Delivered"
"S00132242";"SP22";"P16";"G5";"2025-02-11";7295;365;"Shipped"
"S00132245";"SP22";"P16";"G1";"2025-01-24";4055;185;"Shipped"
"S00132257";"SP22";"P16";"G6";"2023-05-19";4394;163;"Cancelled"
"S00132272";"SP22";"P21";"G1";"2023-11-29";10933;576;"Delivered"
"S00132285";"SP22";"P21";"G6";"2024-01-18";7569;330;"Delivered"
"S00132293";"SP22";"P21";"G4";"2024-04-09";15395;770;"Delivered"
"S00132296";"SP22";"P21";"G5";"2023-05-29";2403;121;"Delivered"
"S00132318";"SP22";"P21";"G2";"2023-07-07";9340;550;"Delivered"
"S00132326";"SP22";"P21";"G5";"2024-02-21";5272;264;"Delivered"
"S00132332";"SP22";"P21";"G2";"2024-11-07";5555;327;"Delivered"
"S00132337";"SP22";"P21";"G4";"2024-08-13";4430;222;"Delivered"
"S00132340";"SP22";"P21";"G5";"2023-09-01";1663;80;"Delivered"
"S00132353";"SP22";"P05";"G5";"2023-12-07";3362;141;"Delivered"
"S00132367";"SP22";"P05";"G5";"2024-01-08";7643;319;"Delivered"
"S00132384";"SP22";"P05";"G1";"2023-06-02";10357;518;"Delivered"
"S00132389";"SP22";"P05";"G2";"2023-06-13";5843;244;"Delivered"
"S00132391";"SP22";"P05";"G4";"2023-06-05";1591;76;"Delivered"
"S00132397";"SP22";"P05";"G6";"2023-11-24";3033;138;"Delivered"
"S00132402";"SP22";"P12";"G2";"2024-01-04";2498;100;"Delivered"
"S00132403";"SP22";"P12";"G2";"2025-03-17";9225;385;"Placed"
"S00132409";"SP22";"P12";"G5";"2023-04-11";5447;218;"Delivered"
"S00132412";"SP22";"P12";"G1";"2024-03-05";8435;338;"Delivered"
"S00132415";"SP22";"P12";"G1";"2024-09-19";4487;196;"Delivered"
"S00132416";"SP22";"P12";"G2";"2023-06-02";5148;286;"Delivered"
"S00132424";"SP22";"P12";"G5";"2024-04-04";10235;466;"Delivered"
"S00132436";"SP22";"P12";"G5";"2023-05-16";5312;242;"Delivered"
"S00132445";"SP22";"P03";"G2";"2023-05-04";2351;131;"Delivered"
"S00132457";"SP22";"P03";"G1";"2023-05-22";1051;44;"Delivered"
"S00132462";"SP22";"P03";"G4";"2024-01-15";7277;304;"Cancelled"
"S00132464";"SP22";"P03";"G5";"2024-12-17";1166;51;"Cancelled"
"S00132472";"SP22";"P03";"G2";"2023-12-07";4435;193;"Delivered"
"S00132487";"SP22";"P03";"G2";"2023-08-03";6399;320;"Delivered"
"S00132489";"SP22";"P03";"G4";"2023-10-23";2952;141;"Delivered"
"S00132490";"SP22";"P03";"G4";"2023-12-11";13050;653;"Delivered"
"S00132492";"SP22";"P03";"G5";"2023-02-14";4208;248;"Delivered"
"S00132511";"SP22";"P03";"G1";"2023-07-26";5141;258;"Cancelled"
"S00132518";"SP22";"P03";"G4";"2023-12-04";4408;201;"Delivered"
"S00132519";"SP22";"P03";"G4";"2024-08-15";5351;282;"Delivered"
"S00132525";"SP22";"P22";"G1";"2023-10-09";5126;184;"Delivered"
"S00132526";"SP22";"P22";"G1";"2023-01-16";2466;99;"Delivered"
"S00132563";"SP22";"P22";"G5";"2024-08-19";9853;395;"Delivered"
"S00132566";"SP22";"P22";"G1";"2025-01-13";2072;77;"Shipped"
"S00132567";"SP22";"P22";"G1";"2024-11-01";6971;241;"Delivered"
"S00132570";"SP22";"P22";"G2";"2023-07-11";2439;102;"Delivered"
"S00132574";"SP22";"P22";"G4";"2023-09-01";3314;133;"Delivered"
"S00132576";"SP22";"P22";"G5";"2023-12-19";2480;83;"Delivered"
"S00132580";"SP22";"P22";"G1";"2024-11-07";3875;155;"Delivered"
"S00132583";"SP22";"P22";"G1";"2025-02-06";1260;53;"Shipped"
"S00132586";"SP22";"P22";"G3";"2024-02-16";7416;297;"Delivered"
"S00132587";"SP22";"P22";"G4";"2024-08-27";2651;99;"Delivered"
"S00132590";"SP22";"P22";"G5";"2023-04-14";9245;386;"Delivered"
"S00132600";"SP22";"P07";"G3";"2023-12-08";4808;283;"Delivered"
"S00132606";"SP22";"P07";"G5";"2023-11-16";4048;253;"Delivered"
"S00132615";"SP22";"P07";"G4";"2025-01-24";4300;287;"Shipped"
"S00132627";"SP22";"P07";"G2";"2024-12-23";5940;372;"Delivered"
"S00132631";"SP22";"P07";"G4";"2024-07-29";4640;387;"Delivered"
"S00132635";"SP22";"P07";"G6";"2024-12-11";3031;160;"Cancelled"
"S00132637";"SP22";"P17";"G1";"2023-10-27";9236;356;"Delivered"
"S00132661";"SP22";"P17";"G5";"2024-07-22";8872;355;"Delivered"
"S00132666";"SP22";"P17";"G1";"2024-12-11";16994;680;"Delivered"
"S00132668";"SP22";"P17";"G2";"2023-11-13";1197;47;"Delivered"
"S00132672";"SP22";"P17";"G4";"2023-09-08";9410;337;"Delivered"
"S00132679";"SP22";"P17";"G1";"2023-09-21";8746;324;"Delivered"
"S00132684";"SP22";"P17";"G3";"2024-04-19";9056;324;"Delivered"
"S00132691";"SP22";"P17";"G6";"2023-09-05";14463;603;"Delivered"
"S00132703";"SP22";"P17";"G5";"2024-05-03";9941;383;"Delivered"
"S00132708";"SP22";"P08";"G1";"2023-02-01";5819;529;"Delivered"
"S00132712";"SP22";"P08";"G3";"2023-02-10";7601;507;"Delivered"
"S00132720";"SP22";"P08";"G1";"2023-02-13";8980;642;"Delivered"
"S00132722";"SP22";"P08";"G1";"2023-08-16";7488;535;"Delivered"
"S00132726";"SP22";"P08";"G3";"2024-04-19";2684;245;"Delivered"
"S00132734";"SP22";"P08";"G1";"2023-11-16";2300;210;"Delivered"
"S00132735";"SP22";"P08";"G1";"2025-03-31";979;70;"Placed"
"S00132738";"SP22";"P08";"G2";"2023-02-09";5285;331;"Delivered"
"S00132739";"SP22";"P08";"G2";"2023-09-01";1179;99;"Delivered"
"S00132744";"SP22";"P08";"G5";"2024-12-13";2221;139;"Delivered"
"S00132760";"SP22";"P08";"G5";"2023-03-17";5600;431;"Delivered"
"S00132765";"SP22";"P08";"G1";"2023-01-11";8226;549;"Delivered"
"S00132772";"SP22";"P08";"G5";"2025-02-05";12911;807;"Shipped"
"S00132774";"SP22";"P08";"G5";"2023-07-04";12832;1167;"Delivered"
"S00132787";"SP22";"P08";"G5";"2023-06-23";576;58;"Delivered"
"S00132796";"SP22";"P13";"G3";"2023-06-02";1058;97;"Delivered"
"S00132799";"SP22";"P13";"G4";"2024-08-08";6521;725;"Delivered"
"S00132804";"SP22";"P13";"G1";"2024-06-04";1564;313;"Delivered"
"S00132805";"SP22";"P13";"G1";"2023-08-10";12578;1398;"Delivered"
"S00132809";"SP22";"P13";"G2";"2023-11-17";7425;619;"Delivered"
"S00132815";"SP22";"P13";"G5";"2023-12-20";9126;1304;"Delivered"
"S00132817";"SP22";"P13";"G6";"2024-01-17";891;112;"Delivered"
"S00132825";"SP22";"P13";"G4";"2023-02-10";2266;252;"Delivered"
"S00132826";"SP22";"P13";"G4";"2024-11-12";7038;782;"Delivered"
"S00132829";"SP22";"P13";"G5";"2023-08-30";6327;528;"Delivered"
"S00132850";"SP22";"P02";"G2";"2025-03-13";8323;555;"Placed"
"S00132858";"SP22";"P02";"G5";"2024-01-18";1449;182;"Delivered"
"S00132861";"SP22";"P02";"G1";"2024-07-08";2887;263;"Delivered"
"S00132877";"SP22";"P20";"G1";"2024-09-18";439;44;"Delivered"
"S00132881";"SP22";"P20";"G4";"2024-09-09";4129;459;"Delivered"
"S00132883";"SP22";"P20";"G4";"2023-12-28";1991;166;"Delivered"
"S00132892";"SP22";"P20";"G2";"2023-07-20";3247;464;"Cancelled"
"S00132896";"SP22";"P20";"G4";"2024-04-11";1717;215;"Delivered"
"S00132904";"SP22";"P20";"G1";"2023-02-16";2446;306;"Delivered"
"S00132911";"SP22";"P20";"G4";"2023-03-06";4946;381;"Delivered"
"S00132913";"SP22";"P20";"G5";"2024-06-28";4921;821;"Delivered"
"S00132916";"SP22";"P20";"G1";"2025-03-13";15496;1722;"Placed"
"S00132925";"SP22";"P20";"G4";"2023-11-15";7319;1220;"Delivered"
"S00132939";"SP22";"P20";"G4";"2024-12-24";1753;160;"Delivered"
"S00132943";"SP22";"P20";"G6";"2024-07-09";9106;911;"Delivered"
"S00132945";"SP22";"P20";"G1";"2024-11-20";12177;1523;"Delivered"
"S00132947";"SP22";"P20";"G1";"2024-03-14";13147;1879;"Delivered"
"S00132949";"SP22";"P20";"G2";"2024-07-03";15937;1993;"Delivered"
"S00132951";"SP22";"P20";"G4";"2023-05-16";13858;1733;"Delivered"
"S00132954";"SP22";"P20";"G5";"2023-12-15";4316;540;"Delivered"
"S00132960";"SP22";"P09";"G1";"2024-01-04";1733;109;"Delivered"
"S00132961";"SP22";"P09";"G1";"2023-04-24";1422;72;"Delivered"
"S00132969";"SP22";"P09";"G5";"2024-06-07";11878;743;"Delivered"
"S00132973";"SP22";"P09";"G1";"2023-12-15";2534;181;"Cancelled"
"S00132975";"SP22";"P09";"G1";"2023-04-19";8390;560;"Delivered"
"S00132985";"SP22";"P09";"G6";"2023-11-02";3461;267;"Delivered"
"S00132986";"SP22";"P09";"G1";"2025-01-02";4322;333;"Shipped"
"S00132991";"SP22";"P09";"G2";"2024-06-05";7578;542;"Cancelled"
"S00132993";"SP22";"P09";"G4";"2023-10-04";5153;272;"Delivered"
"S00132997";"SP22";"P09";"G5";"2024-10-22";2405;134;"Delivered"
"S00133006";"SP22";"P09";"G3";"2023-07-05";2543;134;"Delivered"
"S00133010";"SP22";"P09";"G5";"2025-03-18";15966;1065;"Placed"
"S00133014";"SP22";"P18";"G1";"2024-07-17";6428;307;"Delivered"
"S00133017";"SP22";"P18";"G1";"2024-01-09";6415;257;"Cancelled"
"S00133020";"SP22";"P18";"G3";"2023-11-15";3395;142;"Cancelled"
"S00133027";"SP22";"P18";"G6";"2023-05-09";7774;410;"Delivered"
"S00133029";"SP22";"P18";"G1";"2023-10-05";5888;246;"Delivered"
"S00133035";"SP22";"P18";"G4";"2024-12-19";6748;270;"Delivered"
"S00133039";"SP22";"P18";"G5";"2024-06-03";3940;172;"Delivered"
"S00133042";"SP22";"P18";"G1";"2024-11-06";8498;405;"Delivered"
"S00133055";"SP22";"P18";"G6";"2024-06-24";8064;384;"Delivered"
"S00133056";"SP22";"P14";"G1";"2023-06-29";1809;87;"Delivered"
"S00133063";"SP22";"P14";"G4";"2024-06-26";13730;573;"Delivered"
"S00133064";"SP22";"P14";"G4";"2023-03-29";8492;304;"Delivered"
"S00133069";"SP22";"P14";"G6";"2024-03-22";1753;77;"Delivered"
"S00133072";"SP22";"P14";"G1";"2025-03-26";4901;205;"Placed"
"S00133089";"SP22";"P14";"G2";"2025-03-04";7508;342;"Placed"
"S00133098";"SP22";"P14";"G1";"2023-10-04";6649;290;"Delivered"
"S00133103";"SP22";"P14";"G2";"2023-08-07";5949;284;"Delivered"
"S00133105";"SP22";"P14";"G4";"2023-06-14";6725;250;"Delivered"
"S00133119";"SP22";"P01";"G4";"2023-11-07";3058;123;"Delivered"
"S00133126";"SP22";"P01";"G1";"2025-01-27";2070;83;"Shipped"
"S00133133";"SP22";"P01";"G4";"2024-03-08";115;5;"Delivered"
"S00133138";"SP22";"P01";"G5";"2024-05-21";347;15;"Delivered"
"S00133153";"SP22";"P01";"G6";"2024-06-27";3879;177;"Delivered"
"S00133157";"SP22";"P01";"G1";"2025-01-20";7715;297;"Shipped"
"S00133158";"SP22";"P01";"G2";"2023-06-07";2846;114;"Delivered"
"S00133169";"SP22";"P06";"G1";"2024-07-29";2117;177;"Delivered"
"S00133175";"SP22";"P06";"G4";"2023-07-18";9873;1235;"Delivered"
"S00133187";"SP22";"P06";"G2";"2025-03-03";12366;1031;"Placed"
"S00133191";"SP22";"P06";"G4";"2024-04-01";6426;714;"Delivered"
"S00133214";"SP22";"P06";"G2";"2023-03-31";11192;1244;"Delivered"
"S00133215";"SP22";"P06";"G2";"2024-02-15";2885;222;"Delivered"
"S00133221";"SP22";"P06";"G5";"2023-07-12";6512;466;"Delivered"
"S00133227";"SP22";"P19";"G1";"2025-02-21";3647;146;"Cancelled"
"S00133231";"SP22";"P19";"G4";"2023-12-13";360;14;"Delivered"
"S00133238";"SP22";"P19";"G1";"2023-11-17";5778;276;"Delivered"
"S00133242";"SP22";"P19";"G2";"2023-11-24";2689;142;"Delivered"
"S00133249";"SP22";"P19";"G5";"2024-12-26";5513;251;"Delivered"
"S00133255";"SP22";"P19";"G1";"2024-11-25";2727;137;"Delivered"
"S00133257";"SP22";"P19";"G2";"2024-01-15";6896;266;"Delivered"
"S00133263";"SP22";"P19";"G5";"2023-10-05";2950;141;"Delivered"
"S00133281";"SP22";"P19";"G1";"2024-07-03";6480;282;"Delivered"
"S00133285";"SP22";"P19";"G2";"2024-09-13";13428;538;"Delivered"
"S00133288";"SP22";"P19";"G4";"2023-03-29";2261;87;"Cancelled"
"S00133293";"SP22";"P19";"G6";"2023-01-09";4835;194;"Delivered"
"S00133301";"SP22";"P15";"G4";"2023-02-16";3395;378;"Delivered"
"S00133322";"SP22";"P15";"G1";"2024-08-15";254;20;"Delivered"
"S00133337";"SP22";"P15";"G1";"2025-02-05";13637;1364;"Shipped"
"S00133342";"SP22";"P15";"G3";"2023-01-24";1881;171;"Cancelled"
"S00133354";"SP22";"P15";"G2";"2024-11-18";7394;740;"Delivered"
"S00133356";"SP22";"P15";"G3";"2023-01-27";2783;279;"Delivered"
"S00133361";"SP22";"P15";"G5";"2024-01-31";6104;437;"Delivered"
"S00133367";"SP22";"P11";"G1";"2024-06-13";3929;492;"Cancelled"
"S00133373";"SP22";"P11";"G4";"2023-09-01";4581;573;"Delivered"
"S00133375";"SP22";"P11";"G5";"2023-01-05";3832;349;"Delivered"
"S00133377";"SP22";"P11";"G6";"2024-02-27";6257;482;"Delivered"
"S00133381";"SP22";"P11";"G1";"2023-08-09";4840;605;"Delivered"
"S00133383";"SP22";"P11";"G2";"2023-02-07";2561;233;"Delivered"
"S00133396";"SP22";"P11";"G2";"2024-08-28";3308;301;"Delivered"
"S00133398";"SP22";"P11";"G3";"2023-01-12";5060;390;"Delivered"
"S00133402";"SP22";"P11";"G5";"2024-04-30";3553;445;"Delivered"
"S00133407";"SP22";"P11";"G1";"2024-01-23";754;84;"Delivered"
"S00133420";"SP22";"P10";"G1";"2025-02-17";5263;310;"Shipped"
"S00133423";"SP22";"P10";"G1";"2024-05-10";7265;455;"Delivered"
"S00133430";"SP22";"P10";"G5";"2023-01-04";8480;447;"Delivered"
"S00133436";"SP22";"P10";"G1";"2023-05-16";2851;151;"Delivered"
"S00133437";"SP22";"P10";"G1";"2023-10-31";7677;427;"Delivered"
"S00133439";"SP22";"P10";"G2";"2024-10-17";5886;310;"Delivered"
"S00133448";"SP22";"P10";"G1";"2024-08-30";6606;441;"Delivered"
"S00133449";"SP22";"P10";"G1";"2023-11-17";5276;440;"Delivered"
"S00133451";"SP22";"P10";"G1";"2024-06-11";4723;249;"Delivered"
"S00133456";"SP22";"P10";"G4";"2024-11-20";4874;375;"Delivered"
"S00133458";"SP22";"P10";"G5";"2024-12-13";7081;591;"Delivered"
"S00133460";"SP22";"P10";"G5";"2024-08-22";5992;428;"Delivered"
"S00133472";"SP22";"P04";"G5";"2024-01-25";12501;432;"Delivered"
"S00133476";"SP22";"P04";"G1";"2024-02-15";5911;212;"Delivered"
"S00133495";"SP22";"P04";"G2";"2025-01-07";3911;135;"Shipped"
"S00133499";"SP22";"P04";"G4";"2023-12-04";5110;197;"Delivered"
"S00133502";"SP22";"P04";"G5";"2024-02-06";3467;158;"Delivered"
"S00133505";"SP22";"P04";"G1";"2024-11-22";9666;358;"Delivered"
"S00133527";"SP22";"P16";"G4";"2024-05-29";488;21;"Delivered"
"S00133532";"SP22";"P16";"G1";"2025-01-27";7049;294;"Shipped"
"S00133539";"SP22";"P16";"G4";"2024-12-23";3272;137;"Delivered"
"S00133543";"SP22";"P16";"G5";"2025-01-21";14400;655;"Shipped"
"S00133547";"SP22";"P16";"G1";"2024-08-06";9882;366;"Delivered"
"S00133548";"SP22";"P16";"G1";"2023-04-11";10782;415;"Delivered"
"S00133560";"SP22";"P16";"G1";"2024-07-15";8210;374;"Delivered"
"S00133563";"SP22";"P16";"G1";"2025-03-25";9036;411;"Placed"
"S00133565";"SP22";"P16";"G2";"2024-01-03";11932;543;"Delivered"
"S00133571";"SP22";"P16";"G5";"2025-02-26";9790;377;"Shipped"
"S00133572";"SP22";"P16";"G5";"2024-07-16";9711;405;"Delivered"
"S00133578";"SP22";"P16";"G2";"2024-12-18";4610;231;"Delivered"
"S00133579";"SP22";"P16";"G2";"2023-12-07";15210;564;"Delivered"
"S00133583";"SP22";"P16";"G4";"2024-11-04";2918;133;"Delivered"
"S00133585";"SP22";"P16";"G5";"2023-09-18";4887;181;"Delivered"
"S00133590";"SP22";"P16";"G1";"2024-01-04";7682;385;"Delivered"
"S00133597";"SP22";"P16";"G4";"2024-05-30";2336;90;"Delivered"
"S00133602";"SP22";"P16";"G1";"2023-11-14";11950;460;"Delivered"
"S00133604";"SP22";"P16";"G1";"2024-03-14";8998;409;"Delivered"
"S00133616";"SP22";"P21";"G1";"2024-09-30";2086;110;"Delivered"
"S00133621";"SP22";"P21";"G2";"2025-02-17";5274;330;"Shipped"
"S00133624";"SP22";"P21";"G4";"2023-12-18";2714;124;"Delivered"
"S00133634";"SP22";"P21";"G2";"2024-01-29";3292;194;"Delivered"
"S00133643";"SP22";"P21";"G6";"2024-02-06";16340;1022;"Cancelled"
"S00133644";"SP22";"P21";"G1";"2024-07-25";8303;489;"Delivered"
"S00133645";"SP22";"P21";"G1";"2023-10-11";10258;467;"Delivered"
"S00133649";"SP22";"P21";"G2";"2024-07-04";2999;137;"Delivered"
"S00133660";"SP22";"P21";"G1";"2023-02-16";13781;766;"Cancelled"
"S00133661";"SP22";"P21";"G1";"2023-07-06";7668;480;"Delivered"
"S00133670";"SP22";"P21";"G5";"2023-10-19";11792;694;"Delivered"
"S00133674";"SP22";"P21";"G1";"2023-04-07";11939;747;"Delivered"
"S00133683";"SP22";"P21";"G5";"2025-01-09";3537;209;"Shipped"
"S00133686";"SP22";"P05";"G1";"2023-02-16";6291;300;"Cancelled"
"S00133689";"SP22";"P05";"G1";"2023-04-17";3953;209;"Delivered"
"S00133694";"SP22";"P05";"G4";"2023-08-15";781;31;"Delivered"
"S00133695";"SP22";"P05";"G4";"2024-01-16";4374;231;"Delivered"
"S00133700";"SP22";"P05";"G1";"2023-07-31";6957;367;"Delivered"
"S00133703";"SP22";"P05";"G1";"2024-10-11";11540;608;"Delivered"
"S00133704";"SP22";"P05";"G2";"2025-01-21";9205;485;"Shipped"
"S00133706";"SP22";"P05";"G3";"2025-01-14";2891;126;"Shipped"
"S00133712";"SP22";"P05";"G5";"2025-01-03";6041;252;"Shipped"
"S00133725";"SP22";"P05";"G5";"2024-12-18";1674;80;"Cancelled"
"S00133731";"SP22";"P05";"G1";"2023-10-31";8849;385;"Delivered"
"S00133741";"SP22";"P05";"G6";"2024-05-13";5276;203;"Delivered"
"S00133753";"SP22";"P12";"G5";"2024-12-24";4977;249;"Delivered"
"S00133766";"SP22";"P12";"G5";"2023-07-21";3512;147;"Delivered"
"S00133768";"SP22";"P12";"G5";"2023-07-24";8323;463;"Delivered"
"S00133774";"SP22";"P12";"G2";"2024-10-21";3220;140;"Delivered"
"S00133786";"SP22";"P03";"G1";"2023-11-22";4646;259;"Delivered"
"S00133788";"SP22";"P03";"G2";"2024-10-18";1217;56;"Delivered"
"S00133799";"SP22";"P03";"G1";"2024-10-22";3026;145;"Delivered"
"S00133801";"SP22";"P03";"G1";"2023-03-30";4804;201;"Delivered"
"S00133806";"SP22";"P03";"G4";"2023-07-20";4187;233;"Delivered"
"S00133808";"SP22";"P03";"G5";"2023-12-12";6080;304;"Delivered"
"S00133829";"SP22";"P03";"G1";"2023-03-03";8093;450;"Delivered"
"S00133842";"SP22";"P03";"G1";"2024-02-08";1472;78;"Delivered"
"S00133843";"SP22";"P03";"G1";"2023-12-19";2912;133;"Delivered"
"S00133844";"SP22";"P03";"G2";"2023-11-08";11916;497;"Delivered"
"S00133849";"SP22";"P03";"G4";"2023-11-24";650;28;"Delivered"
"S00133858";"SP22";"P03";"G2";"2024-05-27";2365;113;"Delivered"
"S00133870";"SP22";"P22";"G1";"2024-11-12";4453;149;"Delivered"
"S00133888";"SP22";"P22";"G3";"2024-02-05";9342;360;"Delivered"
"S00133890";"SP22";"P22";"G4";"2024-10-03";7702;321;"Delivered"
"S00133891";"SP22";"P22";"G4";"2023-12-25";1100;43;"Delivered"
"S00133893";"SP22";"P22";"G5";"2024-12-17";4885;196;"Delivered"
"S00133898";"SP22";"P22";"G1";"2024-07-10";6710;224;"Delivered"
"S00133899";"SP22";"P22";"G1";"2025-02-10";2745;115;"Shipped"
"S00133902";"SP22";"P22";"G3";"2024-07-23";10928;377;"Delivered"
"S00133922";"SP22";"P22";"G5";"2023-01-05";4784;165;"Delivered"
"S00133925";"SP22";"P22";"G1";"2024-05-27";4041;145;"Delivered"
"S00133927";"SP22";"P22";"G1";"2023-06-19";5897;236;"Cancelled"
"S00133928";"SP22";"P22";"G2";"2024-07-03";7965;285;"Delivered"
"S00133940";"SP22";"P07";"G1";"2023-02-22";9081;505;"Delivered"
"S00133963";"SP22";"P07";"G5";"2024-11-25";2284;191;"Delivered"
"S00133965";"SP22";"P07";"G6";"2024-05-16";317;17;"Delivered"
"S00133971";"SP22";"P07";"G2";"2024-03-21";1818;130;"Delivered"
"S00133983";"SP22";"P17";"G1";"2023-09-19";4838;173;"Delivered"
"S00133987";"SP22";"P17";"G4";"2023-07-18";6512;284;"Delivered"
"S00133990";"SP22";"P17";"G5";"2025-03-28";9137;339;"Placed"
"S00133993";"SP22";"P17";"G6";"2023-07-14";5688;219;"Delivered"
"S00133996";"SP22";"P17";"G1";"2024-07-15";8483;303;"Delivered"
"S00134000";"SP22";"P17";"G3";"2024-11-21";9482;339;"Delivered"
"S00134001";"SP22";"P17";"G4";"2024-03-13";522;19;"Delivered"
"S00134005";"SP22";"P17";"G5";"2023-12-14";8559;357;"Delivered"
"S00134007";"SP22";"P17";"G6";"2023-07-06";266;13;"Delivered"
"S00134013";"SP22";"P17";"G2";"2024-01-26";770;34;"Delivered"
"S00134016";"SP22";"P17";"G4";"2024-06-13";9200;384;"Delivered"
"S00134019";"SP22";"P17";"G5";"2024-11-14";4919;170;"Delivered"
